timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1576583268655,1172,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,977,0,283
1576583269831,1001,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,713,0,90
1576583270834,710,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,644,0,68
1576583271545,752,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,670,0,38
1576583272298,615,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,543,0,35
1576583272914,775,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,582,0,46
1576583273690,671,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,616,0,36
1576583274362,609,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,552,0,39
1576583274973,788,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,692,0,26
1576583275763,708,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,615,0,33
1576583276473,635,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,574,0,35
1576583277109,578,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,526,0,24
1576583277688,809,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,698,0,24
1576583278499,1169,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,772,0,153
1576583279669,1354,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,877,0,180
1576583281025,740,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,633,0,28
1576583281766,828,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,678,0,58
1576583282595,1101,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,949,0,342
1576583283698,918,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,665,0,110
1576583284617,665,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,553,0,24
1576583285283,716,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,658,0,25
1576583286000,659,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,568,0,43
1576583286660,623,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,571,0,35
1576583287284,533,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,464,0,40
1576583287817,662,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,579,0,24
1576583288482,864,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,691,0,131
1576583289349,702,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,645,0,34
1576583290052,655,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,562,0,21
1576583290708,616,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,550,0,25
1576583291325,627,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,570,0,23
1576583291953,877,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,643,0,66
1576583292832,664,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,611,0,36
1576583293497,715,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,615,0,40
1576583294213,774,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,652,0,68
1576583294989,949,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,728,0,38
1576583295941,650,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,588,0,32
1576583296594,576,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,504,0,35
1576583297172,851,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,656,0,38
1576583298024,667,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,595,0,25
1576583298692,661,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,580,0,39
1576583299355,542,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,471,0,27
1576583299898,732,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,574,0,30
1576583300631,673,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,609,0,33
1576583301305,771,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,575,0,78
1576583302077,666,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,543,0,27
1576583302744,467,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,354,0,41
1576583303212,550,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,487,0,28
1576583303763,557,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,499,0,27
1576583304322,513,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,438,0,27
1576583304836,822,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,714,0,102
1576583305660,706,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,630,0,24
1576583306367,586,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,520,0,28
1576583306954,616,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,557,0,24
1576583307571,693,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,604,0,71
1576583308265,564,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,474,0,28
1576583308830,660,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,531,0,33
1576583309491,778,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,694,0,27
1576583310271,794,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,705,0,58
1576583311067,757,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,673,0,30
1576583311825,670,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,596,0,27
1576583312496,660,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,606,0,23
1576583313157,707,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,588,0,106
1576583313865,584,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,516,0,24
1576583314450,777,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,654,0,22
1576583315227,826,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,684,0,46
1576583316054,812,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,747,0,157
1576583316867,726,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,673,0,22
1576583317594,675,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,611,0,57
1576583318270,632,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,579,0,23
1576583318667,590,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,533,0,28
1576583318903,601,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,538,0,60
1576583319258,765,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,602,0,69
1576583319505,756,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,681,0,28
1576583320024,640,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,567,0,25
1576583320262,596,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,493,0,21
1576583320665,688,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,605,0,25
1576583320859,693,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,616,0,22
1576583321354,765,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,611,0,32
1576583321554,768,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,533,0,38
1576583322121,684,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,624,0,112
1576583322326,627,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,553,0,28
1576583322954,554,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,462,0,23
1576583322808,846,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,540,0,34
1576583323509,596,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,503,0,34
1576583323656,652,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,587,0,33
1576583324106,708,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,406,0,34
1576583324309,742,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,664,0,24
1576583324815,894,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,696,0,58
1576583325051,720,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,656,0,22
1576583325709,649,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,547,0,23
1576583325772,934,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,793,0,328
1576583326360,659,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,584,0,25
1576583326706,677,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,589,0,27
1576583327020,913,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,652,0,115
1576583327385,627,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,555,0,23
1576583327934,526,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,443,0,42
1576583328013,655,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,598,0,34
1576583328461,635,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,577,0,28
1576583328669,774,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,561,0,25
1576583329097,708,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,565,0,25
1576583329446,876,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,621,0,56
1576583329807,598,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,547,0,33
1576583330323,526,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,475,0,53
1576583330406,647,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,502,0,49
1576583330850,893,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,517,0,23
1576583331054,1252,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,851,0,224
1576583331744,741,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,532,0,79
1576583332486,648,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,579,0,27
1576583332307,973,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,701,0,103
1576583333135,630,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,526,0,27
1576583333281,675,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,609,0,46
1576583333767,581,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,529,0,27
1576583333957,746,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,540,0,53
1576583334349,628,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,574,0,45
1576583334978,542,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,478,0,28
1576583334704,933,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,641,0,118
1576583335521,821,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,587,0,37
1576583335639,836,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,699,0,120
1576583336343,659,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,486,0,37
1576583336476,742,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,602,0,44
1576583337004,665,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,546,0,38
1576583337222,525,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,454,0,38
1576583337748,724,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,639,0,37
1576583337674,1166,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,596,0,31
1576583338474,865,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,731,0,232
1576583338842,646,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,592,0,31
1576583339340,693,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,604,0,26
1576583339489,599,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,522,0,31
1576583340034,642,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,576,0,28
1576583340089,608,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,548,0,33
1576583340698,593,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,528,0,28
1576583340677,902,getChargingStations Request,200,OK,Thread Group 1-1,text,true,,444571,266,2,2,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,659,0,50
1576583341292,923,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,700,0,165
1576583342215,927,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,751,0,188
1576583343143,668,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,563,0,26
1576583343828,642,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,559,0,33
1576583344472,878,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,623,0,102
1576583345352,616,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,563,0,37
1576583345969,937,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,654,0,95
1576583346909,1268,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,859,0,215
1576583348178,910,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,555,0,41
1576583349089,854,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,659,0,61
1576583349944,849,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,676,0,73
1576583350794,1162,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,781,0,24
1576583351958,590,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,525,0,40
1576583352549,612,getChargingStations Request,200,OK,Thread Group 1-2,text,true,,444571,266,1,1,https://station-management-int.cfapps.preprod.pc.innogy.com/chargingstations?page=0&pagesize=100,552,0,25
